timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-11-08T00:00:01.600000,346146,IBE0117,34000,453.2,244.8,39.423157,-6.671687,2.6,2660,
2025-11-08T00:00:01.600000,49514a,,,,,,,29.5,,
2025-11-08T00:00:01.600000,344304,,31000,,,,,32.8,,
2025-11-08T00:00:01.600000,347604,AEA175,29200,476.0,247.3,39.236252,-7.285846,10.7,3760,A5
2025-11-08T00:00:01.600000,346310,,34000,,,,,55.8,3766,
2025-11-08T00:00:01.600000,4d2211,RYR75TL,35000,482.3,200.8,39.532745,-7.717358,0.0,7147,A3
2025-11-08T00:00:01.600000,34764a,IBE0155,35000,454.7,246.8,39.002303,-7.984192,6.8,2644,A5
2025-11-08T00:00:01.600000,3c4b34,,,,,,,283.8,,A5
2025-11-08T00:00:01.600000,0d0a9a,AMX022,32000,447.0,259.2,40.246994,-8.028809,0.3,3773,A5
2025-11-08T00:00:01.600000,34615a,,,,,,,197.8,,A5
2025-11-08T00:01:00.700000,4b1918,,31000,485.3,223.2,,,45.6,3711,
2025-11-08T00:01:00.700000,346146,,34075,,,,,45.9,,
2025-11-08T00:01:00.700000,49514a,,,,,,,88.6,,
2025-11-08T00:01:00.700000,344304,,33975,,,,,27.2,,
2025-11-08T00:01:00.700000,347604,AEA175,29725,482.2,247.1,39.175461,-7.47142,0.0,3760,A5
2025-11-08T00:01:00.700000,346310,AEA023,34000,458.2,247.4,39.123184,-7.497512,0.0,3766,
2025-11-08T00:01:00.700000,4d2211,RYR75TL,35000,479.2,200.8,39.420668,-7.772278,0.2,7147,A3
2025-11-08T00:01:00.700000,34764a,IBE0155,35000,457.3,246.7,38.930985,-8.196716,0.6,2644,A5
2025-11-08T00:01:00.700000,0d0a9a,AMX022,32000,447.0,259.2,40.223694,-8.187744,0.0,3773,A5
2025-11-08T00:01:00.700000,34615a,,,,,,,256.8,,A5
2025-11-08T00:02:00.600000,4b1918,,,,,,,105.5,,
2025-11-08T00:02:00.600000,346146,IBE0117,35000,448.6,244.5,39.303635,-6.996948,0.1,2660,A5
2025-11-08T00:02:00.600000,49514a,,,,,,,148.4,,
2025-11-08T00:02:00.600000,344304,IBE0267,32250,446.8,244.4,39.264404,-7.102781,2.1,2627,A5
2025-11-08T00:02:00.600000,347604,AEA175,30200,486.6,247.0,39.122594,-7.631897,0.0,3760,A5
2025-11-08T00:02:00.600000,346310,AEA023,34000,459.5,247.3,39.094803,-7.585045,22.2,3766,A5
2025-11-08T00:02:00.600000,4d2211,RYR75TL,35000,475.7,200.7,39.28862,-7.836536,0.0,7147,A3
2025-11-08T00:02:00.600000,34764a,IBE0155,35000,456.8,246.5,38.881897,-8.342146,1.3,2644,A5
2025-11-08T00:02:00.600000,0d0a9a,AMX022,32000,449.3,259.0,40.199753,-8.349426,0.1,3773,A5
2025-11-08T00:03:01,4b1918,SWR92,31000,487.5,223.1,40.348919,-5.971943,11.5,4637,A5
2025-11-08T00:03:01,346146,IBE0117,35000,446.8,244.4,39.24939,-7.143024,0.7,2660,A5
2025-11-08T00:03:01,49514a,,,,,,,208.9,,
2025-11-08T00:03:01,344304,IBE0267,32975,454.0,238.2,39.228607,-7.189178,9.0,2627,A5
2025-11-08T00:03:01,347604,AEA175,30975,486.6,247.0,39.07132,-7.7865,2.0,3760,A5
2025-11-08T00:03:01,346310,,33975,,,,,3.2,3766,A5
2025-11-08T00:03:01,4d2211,RYR75TL,35000,474.4,200.6,39.190292,-7.884123,2.1,7147,A3
2025-11-08T00:03:01,34764a,IBE0155,35000,455.9,246.5,38.830013,-8.495178,0.5,2644,A5
2025-11-08T00:03:01,0d0a9a,AMX022,32000,450.5,258.9,40.175885,-8.508974,0.1,3773,A5
2025-11-08T00:04:00.300000,4b1918,,31000,,,40.309616,-6.019958,51.4,3711,A5
2025-11-08T00:04:00.300000,346146,IBE0117,35000,454.6,239.3,39.222565,-7.208106,3.6,2660,A5
2025-11-08T00:04:00.300000,49514a,,,,,,,268.2,,
2025-11-08T00:04:00.300000,344304,IBE0267,33000,467.1,227.3,39.106201,-7.380066,0.1,2627,A5
2025-11-08T00:04:00.300000,347604,AEA175,31750,480.3,247.0,39.017944,-7.94696,0.2,3760,A5
2025-11-08T00:04:00.300000,346310,AEA023,33975,466.5,247.2,38.994003,-7.893677,5.2,3766,A5
2025-11-08T00:04:00.300000,4d2211,RYR75TL,35000,473.1,200.5,39.04392,-7.954651,0.2,7147,A3
2025-11-08T00:04:00.300000,34764a,IBE0155,35000,454.1,246.4,38.801756,-8.578003,21.0,2644,A5
2025-11-08T00:04:00.300000,0d0a9a,AMX022,31975,450.7,258.7,40.151724,-8.6684,0.1,3773,A5
2025-11-08T00:05:01.100000,4b1918,,31000,,,,,14.2,,A5
2025-11-08T00:05:01.100000,346146,IBE0117,35000,469.5,231.2,39.102344,-7.409058,0.1,2660,A5
